Iteration #,Resid
110.0,6.35433835759622
111.0,6.3530653217539825
112.0,6.3517916109674175
113.0,6.350517274915421
114.0,6.349244076963785
115.0,6.347970688898914
116.0,6.346697131582345
117.0,6.345423024325246
118.0,6.344148430557007
119.0,6.342873272405453
120.0,6.34159742732574
121.0,6.340321235015901
122.0,6.339044762225947
123.0,6.337768155234726
124.0,6.336491474973496
125.0,6.335214533435203
126.0,6.333936912190096
127.0,6.33265866755279
128.0,6.3313802138363915
129.0,6.330101065950857
130.0,6.328821223187375
131.0,6.32754068483769
132.0,6.326259450194114
133.0,6.324977610054629
134.0,6.32369530639076
135.0,6.322412969601897
136.0,6.321130166705924
137.0,6.319847138243325
138.0,6.318563892886143
139.0,6.3172799429392095
140.0,6.315995351799345
141.0,6.3147100931487605
142.0,6.313424127159236
143.0,6.312137509933618
144.0,6.310850584873265
145.0,6.30956304063562
146.0,6.308274785777676
147.0,6.306985819593926
148.0,6.305696141379555
149.0,6.304405750430388
150.0,6.303114974867687
151.0,6.301823660299448
152.0,6.300532093885064
153.0,6.299239826113725
154.0,6.297946874028154
155.0,6.296653259772427
156.0,6.29535892845748
157.0,6.294063879386533
158.0,6.292768344650374
159.0,6.291472531505258
160.0,6.2901760360199965
161.0,6.2888791965191215
162.0,6.287581633701975
163.0,6.286283346874395
164.0,6.284984335343021
165.0,6.283684819404302
166.0,6.282385053101535
167.0,6.281084878450957
168.0,6.279784092696622
169.0,6.278482599752683
170.0,6.27718037680513
171.0,6.275877423164643
172.0,6.274573738142792
173.0,6.273269350453262
174.0,6.271964320376164
175.0,6.270658556071707
176.0,6.269352110804458
177.0,6.268045129644165
178.0,6.266737411140292
179.0,6.265428954608711
180.0,6.264119759366117
181.0,6.2628098477767535
182.0,6.2614995467752355
183.0,6.260188584883854
184.0,6.258876879404199
185.0,6.257564524835841
186.0,6.256253076610506
187.0,6.254940902676407
188.0,6.253628256025785
189.0,6.252315303164819
190.0,6.251001911196769
191.0,6.249687767353237
192.0,6.24837287095755
193.0,6.247057221334058
194.0,6.245740817808161
195.0,6.244423859943328
196.0,6.243106430248788
197.0,6.241788242637081
198.0,6.240469296436988
199.0,6.239149590978371
200.0,6.2378291958183
201.0,6.236508366015363
202.0,6.235186866948689
203.0,6.233866335168538
204.0,6.2325454356282775
205.0,6.23122392432765
206.0,6.229901655455509
207.0,6.228578620975907
208.0,6.227254911614491
209.0,6.225930503938402
210.0,6.224605327840022
211.0,6.22327938265857
212.0,6.221952805887377
213.0,6.220625623415106
214.0,6.219297667633908
215.0,6.217968937886602
216.0,6.2166394335172095
217.0,6.215309153870958
218.0,6.213978098294303
219.0,6.212646266134915
220.0,6.211313656741707
221.0,6.209980419498983
222.0,6.208646413864693
223.0,6.207311628326505
224.0,6.205976176571077
225.0,6.204640004545063
226.0,6.203303050386271
227.0,6.201965313451713
228.0,6.200626793099711
229.0,6.199287781524884
230.0,6.197948083665506
231.0,6.1966086788679355
232.0,6.195268764420798
233.0,6.19392806474213
234.0,6.1925865791941
235.0,6.191244307140186
236.0,6.189901455809451
237.0,6.188557842131713
238.0,6.187213526426365
239.0,6.185868451540978
240.0,6.184522584199165
241.0,6.183175923774598
242.0,6.181828469642368
243.0,6.180480221178973
244.0,6.179131177762322
245.0,6.177781338771769
246.0,6.1764307035881
247.0,6.1750792715935345
248.0,6.173727042171764
249.0,6.172374014707928
250.0,6.1710201885886455
251.0,6.1696655632020105
252.0,6.16831013793763
253.0,6.166953912241279
254.0,6.16559688550636
255.0,6.164239125958178
256.0,6.16288071285204
257.0,6.161521534519348
258.0,6.16016155197462
259.0,6.158800764616948
260.0,6.157439171846968
261.0,6.156076773066867
262.0,6.154713567680378
263.0,6.153349555092796
264.0,6.151984734714813
265.0,6.150619105954509
266.0,6.149252668221449
267.0,6.147885420926783
268.0,6.146517579558279
269.0,6.14514906770449
270.0,6.143783642905724
271.0,6.142418819135794
272.0,6.141053205796849
273.0,6.139686845783451
274.0,6.138319675859433
275.0,6.136951695435645
276.0,6.135582903924848
277.0,6.134214490461881
278.0,6.1328453061520625
279.0,6.131475310064641
280.0,6.130104501618005
281.0,6.128732880230434
282.0,6.12736044532184
283.0,6.125987196313763
284.0,6.124613132629394
285.0,6.123238253693588
286.0,6.121862558932853
287.0,6.12048604777537
288.0,6.119108719650995
289.0,6.117730573991277
290.0,6.1163516102298825
291.0,6.1149718278015435
292.0,6.113591226142691
293.0,6.112209804691435
294.0,6.110827562887658
295.0,6.109444500172955
296.0,6.108060619965764
297.0,6.106675925367671
298.0,6.105290422154598
299.0,6.1039041210704355
300.0,6.102517584709126
301.0,6.101123871078492
302.0,6.0997295425921045
303.0,6.098334614924017
304.0,6.0969395815834835
305.0,6.095544211956461
306.0,6.094148376619209
307.0,6.092752075471231
308.0,6.091355332373676
309.0,6.089959127186222
310.0,6.08856341680465
311.0,6.08716875856224
312.0,6.085773803542552
313.0,6.084378517123876
314.0,6.0829828126046435
315.0,6.0815866361259525
316.0,6.0801899875866505
317.0,6.078792866886263
318.0,6.077395273925014
319.0,6.076000249792536
320.0,6.074605159864599
321.0,6.073209600253132
322.0,6.07181357085816
323.0,6.070417071580403
324.0,6.06902010232125
325.0,6.067622662982786
326.0,6.066224753467804
327.0,6.06482637367977
328.0,6.063427523522853
329.0,6.062028215773631
330.0,6.060628556916267
331.0,6.059228426490133
332.0,6.0578278244038
333.0,6.0564267505665486
334.0,6.05502520488837
335.0,6.053623187279968
336.0,6.05222069765275
337.0,6.05081773591884
338.0,6.049414301991083
339.0,6.048010395783038
340.0,6.046606017208978
341.0,6.045201166183897
342.0,6.043795842623524
343.0,6.042390046444292
344.0,6.040983777563372
345.0,6.039577035898665
346.0,6.038169821368788
347.0,6.036762133893111
348.0,6.035353973391703
349.0,6.0339453397854
350.0,6.032536232995754
351.0,6.03112665294507
352.0,6.0297165995563615
353.0,6.028306072753429
354.0,6.026895072460779
355.0,6.025483598603672
356.0,6.024071651108122
357.0,6.022659229900888
358.0,6.0212463391447235
359.0,6.0198329761743485
360.0,6.018419139213334
361.0,6.017004828191649
362.0,6.015590043040025
363.0,6.0141747836899535
364.0,6.012759050073668
365.0,6.011342842124187
366.0,6.0099266585963536
367.0,6.008510095072101
368.0,6.007093056062146
369.0,6.005675541501309
370.0,6.004257551325186
371.0,6.002839085470143
372.0,6.00142019013597
373.0,6.000000855512694
374.0,5.998581045147059
375.0,5.997160758978682
376.0,5.995739996947945
377.0,5.994318938158045
378.0,5.992898160114129
379.0,5.991476903894489
380.0,5.990055169441103
381.0,5.988632956696744
382.0,5.987210265604972
383.0,5.985787096110139
384.0,5.984363451885071
385.0,5.982939329678134
386.0,5.981514728852217
387.0,5.980089649355065
388.0,5.97866409113522
389.0,5.977238054142009
390.0,5.975811538325594
391.0,5.974384549324723
392.0,5.972957096573595
393.0,5.971529164266191
394.0,5.970100752357838
395.0,5.968671860804683
396.0,5.967242489563707
397.0,5.965812638592717
398.0,5.9643823078503635
399.0,5.962951514053883
400.0,5.961520335518353
401.0,5.9600886766858565
402.0,5.958656537518431
403.0,5.9572239179789666
404.0,5.955790818031177
405.0,5.954357237639637
406.0,5.952923176769788
407.0,5.951488635387881
408.0,5.9500536134610345
409.0,5.94861811095724
410.0,5.9471821278453225
411.0,5.945745664094962
412.0,5.94430871967671
413.0,5.942871294561962
414.0,5.941433388722989
415.0,5.939995002132925
416.0,5.938556134763535
417.0,5.937116786583543
418.0,5.935676957567533
419.0,5.9342366476909305
420.0,5.9327958569300465
421.0,5.931354585262041
422.0,5.929912832664962
423.0,5.9284705991177065
424.0,5.927028078193828
425.0,5.925585938604749
426.0,5.924146392248503
427.0,5.922706369797611
428.0,5.921265896342333
429.0,5.919824940584774
430.0,5.918383502495135
431.0,5.9169415820444415
432.0,5.91549917920461
433.0,5.914056293948387
434.0,5.912612926249408
435.0,5.911169076082165
436.0,5.909724743422015
437.0,5.908279928245192
438.0,5.9068346305287935
439.0,5.9053888502507865
440.0,5.9039425873900235
441.0,5.902495841926222
442.0,5.901048613839977
443.0,5.899600903112768
444.0,5.898152709726954
445.0,5.896704033665773
446.0,5.895254874913343
447.0,5.89380551875465
448.0,5.892355985855543
449.0,5.890905968401453
450.0,5.889455466379677
451.0,5.888004479785127
452.0,5.886553008690026
453.0,5.88510105308109
454.0,5.883648612945916
455.0,5.882195694189387
456.0,5.880742307249686
457.0,5.879288441730105
458.0,5.8778340912672915
459.0,5.876379255854467
460.0,5.874923935485746
461.0,5.873468130156122
462.0,5.872011839861486
463.0,5.870555064598616
464.0,5.869097804365188
465.0,5.86764005915977
466.0,5.866181828981827
467.0,5.864723113831718
468.0,5.863263913710702
469.0,5.861804228620938
470.0,5.860344058565494
471.0,5.858883403548326
472.0,5.857422263574317
473.0,5.855960638649234
474.0,5.854498528779759
475.0,5.853035933973495
476.0,5.851572854238938
477.0,5.8501092895855065
478.0,5.848645240023536
479.0,5.847180705564263
480.0,5.845715686219855
481.0,5.844250182003385
482.0,5.842784192928858
483.0,5.841317719011191
484.0,5.839850760266228
485.0,5.83838331671073
486.0,5.836915388362395
487.0,5.8354469752398375
488.0,5.833978077362601
489.0,5.832508694751164
490.0,5.831038827426927
491.0,5.829568475412237
492.0,5.828097638730362
493.0,5.826626317405507
494.0,5.82515451146282
495.0,5.823682220928382
496.0,5.822209445829214
497.0,5.82073618619328
498.0,5.819262446108374
499.0,5.817788232374214
500.0,5.8163135375097
501.0,5.814838357959535
502.0,5.8133626937571945
503.0,5.811886544937098
504.0,5.810409919562195
505.0,5.808933069611508
506.0,5.807456116444587
507.0,5.805978677407783
508.0,5.804501788662695
509.0,5.803027501377973
510.0,5.8015535063481005
511.0,5.800079031669947
512.0,5.7986040773786245
513.0,5.797128643510171
514.0,5.795652730101546
515.0,5.794176337190655
516.0,5.792699464816319
517.0,5.7912221130182955
518.0,5.789744281837286
519.0,5.788265971314921
520.0,5.7867871814937715
521.0,5.785307912417341
522.0,5.783828164130077
523.0,5.782347936677375
524.0,5.780867232849677
525.0,5.779386055238228
526.0,5.777904398493634
527.0,5.776422262665635
528.0,5.774939647804941
529.0,5.773456553963194
530.0,5.771972981192985
531.0,5.770488929547865
532.0,5.769005267976126
533.0,5.76752188085599
534.0,5.766038018040915
535.0,5.764553679590105
536.0,5.763068865563721
537.0,5.761583576022863
538.0,5.760097811029581
539.0,5.758611570646881
540.0,5.757124854938709
541.0,5.755637663969975
542.0,5.7541499978065325
543.0,5.752661856515193
544.0,5.751173240163722
545.0,5.749684205263308
546.0,5.748194809892768
547.0,5.746704939810695
548.0,5.745214595088138
549.0,5.743723775797119
550.0,5.742232482010629
551.0,5.740740713802604
552.0,5.739248471247955
553.0,5.73775575442255
554.0,5.736262563403229
555.0,5.734768898267794
556.0,5.733274759095014
557.0,5.731780145964628
558.0,5.730285058957345
559.0,5.728789498154849
560.0,5.72729346361102
561.0,5.725796955374429
562.0,5.724299973524236
563.0,5.7228025181405515
564.0,5.721304589304434
565.0,5.719806187097899
566.0,5.718307311603911
567.0,5.716807962906391
568.0,5.715308141090217
569.0,5.713807846241216
570.0,5.7123070784461785
571.0,5.710805837792848
572.0,5.709304124369936
573.0,5.707801941389531
574.0,5.706299286445807
575.0,5.704796158922584
576.0,5.7032925589129135
577.0,5.701788486510797
578.0,5.700283941811223
579.0,5.698778924910129
580.0,5.697273435904428
581.0,5.695767474891996
582.0,5.694261041971675
583.0,5.692754918791649
584.0,5.691248474615321
585.0,5.689741558288709
586.0,5.688234169913189
587.0,5.686726309591094
588.0,5.685219193912493
589.0,5.683712015346658
590.0,5.68220436446937
591.0,5.680696241384377
592.0,5.679187659528646
593.0,5.677678607791803
594.0,5.676169084078313
595.0,5.674659088495986
596.0,5.673148621153579
597.0,5.671637699606901
598.0,5.670126349315785
599.0,5.668614527548816
600.0,5.667102234418768
601.0,5.665589470039418
602.0,5.66407718186019
603.0,5.662564443677835
604.0,5.661051234874327
605.0,5.6595375555648495
606.0,5.658023405865598
607.0,5.656508787791313
608.0,5.654993700399161
609.0,5.653478142903036
610.0,5.651962115423582
611.0,5.650445618082444
612.0,5.648928651002255
613.0,5.647411214306653
614.0,5.64589330812027
615.0,5.6443749325687405
616.0,5.642856087778705
617.0,5.641336773877794
618.0,5.639816990994653
619.0,5.638296739258919
620.0,5.636776018801245
621.0,5.63525482975328
622.0,5.6337331722476875
623.0,5.632211046418128
624.0,5.6306884523992755
625.0,5.629165390326811
626.0,5.627641860337431
627.0,5.626117862622545
628.0,5.624593397324606
629.0,5.6230684645791085
630.0,5.6215430645225535
631.0,5.620017197292413
632.0,5.618490863027158
633.0,5.616964061866244
634.0,5.615436793950121
635.0,5.613909059420227
636.0,5.612380858418996
637.0,5.610852191089854
638.0,5.609323057577216
639.0,5.6077934580264985
640.0,5.606263392584102
641.0,5.604732861397434
642.0,5.6032024172812624
643.0,5.601671686383322
644.0,5.600140487980593
645.0,5.598608822221377
646.0,5.59707668925498
647.0,5.595544089231724
648.0,5.594011022302928
649.0,5.592477507367415
650.0,5.590943527326343
651.0,5.5894090806500465
652.0,5.587874167494168
653.0,5.58633878801536
654.0,5.584802942371298
655.0,5.58326663072066
656.0,5.581729853223148
657.0,5.580192610039477
658.0,5.578654901331374
659.0,5.577116727261593
660.0,5.575578087993905
661.0,5.574038983693085
662.0,5.572499414524944
663.0,5.570959452416392
664.0,5.56941909613908
665.0,5.567878275435517
666.0,5.566336990474721
667.0,5.5647952414267206
668.0,5.563253028462568
669.0,5.561710351754341
670.0,5.560167211475138
671.0,5.558623607799084
672.0,5.557079540901327
673.0,5.5555350113214885
674.0,5.553990484748969
675.0,5.552449736798163
676.0,5.550908915653287
677.0,5.549367638873919
678.0,5.547825906635246
679.0,5.546283719113425
680.0,5.544741076485589
681.0,5.543197978929851
682.0,5.541654426625293
683.0,5.540110419751976
684.0,5.538565958490936
685.0,5.537021043024194
686.0,5.535475673534737
687.0,5.533929850206541
688.0,5.532383573224563
689.0,5.530836842774713
690.0,5.5292896590439184
691.0,5.5277420222200595
692.0,5.526193932492007
693.0,5.524645390049622
694.0,5.523096395083719
695.0,5.521546947786121
696.0,5.519997048349626
697.0,5.518446696968007
698.0,5.516895893844897
699.0,5.515344639172862
700.0,5.513792933145195
701.0,5.512240775851186
702.0,5.5106881673648145
703.0,5.509135107867924
704.0,5.5075815972481275
705.0,5.506027635681138
706.0,5.504473667123638
707.0,5.50292140509956
708.0,5.501368697488322
709.0,5.499815544470129
710.0,5.498261946226092
711.0,5.4967079029382075
712.0,5.4951534147893595
713.0,5.4935984819633505
714.0,5.492043104644842
715.0,5.490487283019428
716.0,5.48893101727357
717.0,5.4873743075946395
718.0,5.485817154170899
719.0,5.484260532215503
720.0,5.482703760182701
721.0,5.481146544560233
722.0,5.47958888553613
723.0,5.478030783299333
724.0,5.476472238039652
725.0,5.474913249947815
726.0,5.473353819215429
727.0,5.4717939460350085
728.0,5.470233630599946
729.0,5.46867287310454
730.0,5.467111673743986
731.0,5.4655500327143685
732.0,5.463987950212668
733.0,5.462425426436772
734.0,5.460862461585442
735.0,5.459299055858363
736.0,5.457735209456095
737.0,5.456171230553401
738.0,5.45460776369814
739.0,5.453043855989098
740.0,5.451479507627637
741.0,5.449914718697291
742.0,5.448349489399523
743.0,5.4467838199366945
744.0,5.4452177105120505
745.0,5.44365116132975
746.0,5.442084172594843
747.0,5.440516744513282
748.0,5.438948877291919
749.0,5.437380571138509
750.0,5.4358118262616975
751.0,5.434242642871043
752.0,5.432673021176994
753.0,5.4311029613909
754.0,5.4295324637250255
755.0,5.427961528392517
756.0,5.426390155607435
757.0,5.424818345584737
758.0,5.423246098540282
759.0,5.421673414690833
760.0,5.420100294254052
761.0,5.418526737448511
762.0,5.416952744493673
763.0,5.415378315609908
764.0,5.4138034510184925
765.0,5.412228150941607
766.0,5.410652415602326
767.0,5.409076245224636
768.0,5.407499640033422
769.0,5.4059219496056015
770.0,5.404343519816021
771.0,5.402764805181254
772.0,5.401185805896136
773.0,5.3996065221560565
774.0,5.398026954156935
775.0,5.396447102095232
776.0,5.394866966167951
777.0,5.393286546572638
778.0,5.391705843507374
779.0,5.390124857170779
780.0,5.388543587762023
781.0,5.386962035480806
782.0,5.385380200527376
783.0,5.3837980831025165
784.0,5.382215683407557
785.0,5.380633001644362
786.0,5.379050038015345
787.0,5.377476761322605
788.0,5.375904024552569
789.0,5.374331020987293
790.0,5.372758102154926
791.0,5.371185802246531
792.0,5.369614326981219
793.0,5.368042586989718
794.0,5.366470582471332
795.0,5.364898313625848
796.0,5.363325780653517
797.0,5.361752983755077
798.0,5.360179923131726
799.0,5.358606626040043
800.0,5.357033102318176
801.0,5.355459315446343
802.0,5.353885265627578
803.0,5.35231095306538
804.0,5.3507391545066145
805.0,5.349168309447487
806.0,5.347597204554776
807.0,5.346025840026711
808.0,5.344454216061992
809.0,5.342882332859757
810.0,5.341310190619632
811.0,5.339737789541677
812.0,5.338165129826427
813.0,5.336592211674877
814.0,5.3350190352884725
815.0,5.333445600869124
816.0,5.331871908619207
817.0,5.330297958741541
818.0,5.328723751439422
819.0,5.327149286916597
820.0,5.325574565377272
821.0,5.323999587026114
822.0,5.322424352068248
823.0,5.320848860709263
824.0,5.319273113155193
825.0,5.317697109612553
826.0,5.316120850288294
827.0,5.31454433538984
828.0,5.312967565125067
829.0,5.31139053970232
830.0,5.3098132593303875
831.0,5.308237963067187
832.0,5.306662907094485
833.0,5.305087602856646
834.0,5.303512050567914
835.0,5.301936570668747
836.0,5.300360852915339
837.0,5.298784887077236
838.0,5.2972086733717445
839.0,5.2956322120166
840.0,5.294055503071827
841.0,5.292478546678367
842.0,5.290901343047656
843.0,5.289323892363941
844.0,5.287746461012329
845.0,5.286171083265031
846.0,5.284595464808977
847.0,5.28301960585981
848.0,5.2814435066335905
849.0,5.279867167346783
850.0,5.27829058821626
851.0,5.276713769459299
852.0,5.2751367112935865
853.0,5.27355941393722
854.0,5.271981877608695
855.0,5.270404102526922
856.0,5.268826088911212
857.0,5.267247836981283
858.0,5.265669346957253
859.0,5.264091011706506
860.0,5.262512443249646
861.0,5.260933637082926
862.0,5.259354593426672
863.0,5.257775312501619
864.0,5.256195794528904
865.0,5.254616039730061
866.0,5.253036048327047
867.0,5.2514558205422
868.0,5.2498753565982845
869.0,5.24829465671845
870.0,5.246713721126261
871.0,5.245132550045676
872.0,5.243551143701061
873.0,5.241969502317188
874.0,5.240387626119226
875.0,5.238805515332748
876.0,5.237223170183722
877.0,5.235640590898532
878.0,5.234057777703949
879.0,5.232474730827153
880.0,5.230891450495715
881.0,5.229307936937619
882.0,5.227724190381236
883.0,5.226140211055352
884.0,5.224555999189132
885.0,5.222971555012161
886.0,5.221386878754404
887.0,5.219801970646238
888.0,5.218216830918435
889.0,5.216631459802159
890.0,5.2150458575289775
891.0,5.213460024330854
892.0,5.211873960440145
893.0,5.2102876660896085
894.0,5.208701141512397
895.0,5.207114386942057
896.0,5.205527402612537
897.0,5.20394018875817
898.0,5.202352745613694
899.0,5.20076507341424
900.0,5.199177172395324
901.0,5.197589042792874
902.0,5.196000684843192
903.0,5.194412098782985
904.0,5.192823284849352
905.0,5.191234243279784
906.0,5.189644974312161
907.0,5.188055478184762
908.0,5.18646575513625
909.0,5.184875805405685
910.0,5.183285629232518
911.0,5.181695226856591
912.0,5.180104599083926
913.0,5.178513746323399
914.0,5.176922668049814
915.0,5.175331364504818
916.0,5.173739835930452
917.0,5.172148082569159
918.0,5.170556104663736
919.0,5.168963957947529
920.0,5.167371597056786
921.0,5.165779012805924
922.0,5.164186205440178
923.0,5.162593175205155
924.0,5.160999922346859
925.0,5.159406447111671
926.0,5.157812749746354
927.0,5.15621883049806
928.0,5.154624689614315
929.0,5.153030327343039
930.0,5.151435743932529
931.0,5.149840939631456
932.0,5.148245914688887
933.0,5.1466506693542575
934.0,5.145055203877391
935.0,5.143459518508489
936.0,5.141863613498131
937.0,5.140267489097281
938.0,5.138671145557277
939.0,5.1370745831298406
940.0,5.135477802067067
941.0,5.13388080262143
942.0,5.132283585045788
943.0,5.130686149593367
944.0,5.129088496517777
945.0,5.127490626073001
946.0,5.125892546203688
947.0,5.124294261060776
948.0,5.122695759423006
949.0,5.121097041545964
950.0,5.119498169566678
951.0,5.117899145242706
952.0,5.1162999064522054
953.0,5.114700453454922
954.0,5.113100786510984
955.0,5.11150090588088
956.0,5.109900811825483
957.0,5.108300504606021
958.0,5.106699984484106
959.0,5.105099251721707
960.0,5.1034983065811685
961.0,5.101897149325211
962.0,5.100295780216908
963.0,5.098694199519714
964.0,5.097092407497438
965.0,5.09549040441427
966.0,5.093888190534763
967.0,5.092285766123827
968.0,5.090683131446751
969.0,5.089080286769181
970.0,5.0874772323571245
971.0,5.085873968476967
972.0,5.084270495395446
973.0,5.082666813379672
974.0,5.081062922697104
975.0,5.079458823615579
976.0,5.07785451640329
977.0,5.076250001328799
978.0,5.074645278661015
979.0,5.073041316649497
980.0,5.071438649326783
981.0,5.069835781840365
982.0,5.068232706183083
983.0,5.066629422617942
984.0,5.065025931408299
985.0,5.0634222328178575
986.0,5.061818327110657
987.0,5.060214215072991
988.0,5.058609898383066
989.0,5.0570053754020625
990.0,5.055400646395525
991.0,5.053795711629317
992.0,5.052190571369668
993.0,5.050585247955979
994.0,5.048979729970531
995.0,5.047374007429679
996.0,5.045768080600844
997.0,5.044161949751788
998.0,5.042555615150607
999.0,5.040949077065747
1000.0,5.039342335765977
1001.0,5.037735391520407
1002.0,5.036128244598496
1003.0,5.034520895270023
1004.0,5.032913344102612
1005.0,5.031305591484959
1006.0,5.029697637280118
1007.0,5.028089481759234
1008.0,5.026481125193787
1009.0,5.024872567855587
1010.0,5.023263810016783
1011.0,5.021654851949851
1012.0,5.020045693927607
1013.0,5.018436336223194
1014.0,5.016827057459817
1015.0,5.0152176938970925
1016.0,5.013608131345772
1017.0,5.011998370079766
1018.0,5.010388410373329
1019.0,5.008778252501039
1020.0,5.007167896737813
1021.0,5.005557343358885
1022.0,5.0039466097939185
1023.0,5.002335774874717
1024.0,5.000724744086269
1025.0,4.999113517707565
1026.0,4.997502096017917
1027.0,4.995890479296961
1028.0,4.994278700892277
1029.0,4.9926667378582685
1030.0,4.9910545808579005
1031.0,4.98944223017209
1032.0,4.987829686562922
1033.0,4.986216950601827
1034.0,4.9846040218112515
1035.0,4.9829909002961035
1036.0,4.981377652626667
1037.0,4.97976548879979
1038.0,4.978153133713205
1039.0,4.976540587641299
1040.0,4.974927850858775
1041.0,4.97331492364064
1042.0,4.971701806262199
1043.0,4.970088498999067
1044.0,4.9684750021271675
1045.0,4.966861315922726
1046.0,4.965247440662258
1047.0,4.9636333766226
1048.0,4.962019124067697
1049.0,4.9604046832486715
1050.0,4.9587900544427885
1051.0,4.957175237927608
1052.0,4.9555602339809965
1053.0,4.953945042881105
1054.0,4.952329664906403
1055.0,4.9507141003356425
1056.0,4.949098349447885
1057.0,4.947482412522482
1058.0,4.945866289839088
1059.0,4.9442499816776495
1060.0,4.9426334883184095
1061.0,4.941016810041914
1062.0,4.93939994833632
1063.0,4.937782923104667
1064.0,4.936165713686743
1065.0,4.934548320364382
1066.0,4.932930743419698
1067.0,4.931312983135111
1068.0,4.929695039793333
1069.0,4.928076913677357
1070.0,4.92645860507048
1071.0,4.9248401142562885
1072.0,4.923221441518653
1073.0,4.921602587141739
1074.0,4.919983551410012
1075.0,4.918364334608205
1076.0,4.916744937021359
1077.0,4.915125358934796
1078.0,4.913505600634134
1079.0,4.911885662405265
1080.0,4.910265544534381
1081.0,4.908645247307962
1082.0,4.907024771012758
1083.0,4.905404115935826
1084.0,4.903783048397776
1085.0,4.902161213458071
1086.0,4.900539295727005
1087.0,4.898917295305983
1088.0,4.897295212296462
1089.0,4.895673046799938
1090.0,4.894050798917958
1091.0,4.892428468752118
1092.0,4.890806056404053
1093.0,4.88918356197546
1094.0,4.887560985568075
1095.0,4.885938327283681
1096.0,4.88431558722412
1097.0,4.882692765491271
1098.0,4.881069862187081
1099.0,4.87944687741353
1100.0,4.877823811272663
1101.0,4.876200663866563
1102.0,4.874577435297378
1103.0,4.872954125667304
1104.0,4.871330735078587
1105.0,4.86970726363353
1106.0,4.868083711434491
1107.0,4.866460108521362
1108.0,4.864836448406503
1109.0,4.863212708102719
1110.0,4.861588887712472
1111.0,4.859964987338272
1112.0,4.85834100708268
1113.0,4.856716947048322
1114.0,4.855092807433291
1115.0,4.853468588335821
1116.0,4.85184428976867
1117.0,4.850219911834672
1118.0,4.848595454636719
1119.0,4.846970918277761
1120.0,4.845346302860802
1121.0,4.843721608488911
1122.0,4.842096835265214
1123.0,4.840471983292896
1124.0,4.838847052675201
1125.0,4.837222043515438
1126.0,4.835596955916972
1127.0,4.833971789983234
1128.0,4.832346545817713
1129.0,4.830721223523963
1130.0,4.82909587302961
1131.0,4.827470458652611
1132.0,4.825844965744221
1133.0,4.824219394408689
1134.0,4.822593744750334
1135.0,4.820968016873532
1136.0,4.81934221088275
1137.0,4.817716326882501
1138.0,4.816090364977383
1139.0,4.814464325265994
1140.0,4.81283820780717
1141.0,4.811212012704626
